id_transaccion,fecha,cliente_id,tipo_transaccion,monto,categoria,ciudad,canal,hora,estado,monto_absoluto,año,mes,dia_semana,trimestre,rango_monto,hora_num,sospechosa
TRX006258,2024-02-01,CLI2197,Depósito,4669380.35,Transporte,Cartagena,Sucursal,13:33,Exitosa,4669380.35,2024,2,3,Q1,Muy Grande,13,True
TRX005247,2023-07-22,CLI4995,Transferencia,3906175.22,Otros,Cartagena,Cajero,22:24,Exitosa,3906175.22,2023,7,5,Q3,Muy Grande,22,True
TRX006268,2023-03-28,CLI2481,Compra,-1942954.53,Entretenimiento,Bogotá,App Móvil,05:40,Exitosa,1942954.53,2023,3,1,Q1,Grande,5,False
TRX005160,2024-07-19,CLI3017,Retiro,-1317829.96,Servicios,Medellín,App Móvil,14:24,Exitosa,1317829.96,2024,7,4,Q3,Grande,14,False
TRX001740,2024-05-01,CLI2387,Retiro,-321741.91,Salud,Barranquilla,Sucursal,23:40,Exitosa,321741.91,2024,5,2,Q2,Mediano,23,False
TRX007731,2023-04-26,CLI3884,Pago De Servicio,-572027.66,Educación,Barranquilla,Web,18:40,Exitosa,572027.66,2023,4,2,Q2,Grande,18,False
TRX000374,2023-03-09,CLI1837,Transferencia,4639160.87,Sin Categoría,Cartagena,Web,22:20,Fallida,4639160.87,2023,3,3,Q1,Muy Grande,22,True
TRX006179,2024-03-21,CLI2941,Compra,-503173.01,Otros,Bogotá,Sucursal,17:14,Exitosa,503173.01,2024,3,3,Q1,Grande,17,False
TRX005892,2023-10-19,CLI1857,Compra,-1235491.87,Educación,Cali,Web,04:22,Fallida,1235491.87,2023,10,3,Q4,Grande,4,True
TRX004665,2023-11-27,CLI3639,Pago De Servicio,-562734.19,Otros,Medellín,Web,22:43,Fallida,562734.19,2023,11,0,Q4,Grande,22,False
TRX003410,2024-04-30,CLI4819,Retiro,-476748.36,Otros,Bogotá,Cajero,09:01,Exitosa,476748.36,2024,4,1,Q2,Mediano,9,False
TRX004476,2024-03-07,CLI1398,Compra,-108628.01,Alimentacion,Cartagena,App Móvil,05:16,Exitosa,108628.01,2024,3,3,Q1,Mediano,5,False
TRX002447,2024-01-14,CLI1863,Pago De Servicio,-1359705.21,Alimentación,Bogotá,Web,20:25,Pendiente,1359705.21,2024,1,6,Q1,Grande,20,False
TRX007841,2023-09-15,CLI2239,Compra,-1720693.29,Educacion,Bogotá,Cajero,03:49,Fallida,1720693.29,2023,9,4,Q3,Grande,3,True
TRX003394,2024-12-26,CLI4711,Compra,-297964.04,Otros,Cali,Sucursal,16:54,Pendiente,297964.04,2024,12,3,Q4,Mediano,16,False
TRX002752,2023-11-19,CLI1113,Retiro,-1118616.59,Otros,Barranquilla,Sucursal,03:03,Exitosa,1118616.59,2023,11,6,Q4,Grande,3,True
TRX004422,2023-06-02,CLI1072,Pago De Servicio,-373156.98,Transporte,Medellín,Cajero,23:38,Fallida,373156.98,2023,6,4,Q2,Mediano,23,False
TRX003280,2024-03-29,CLI1554,Transferencia,3501672.45,Salud,Barranquilla,App Móvil,06:52,Exitosa,3501672.45,2024,3,4,Q1,Muy Grande,6,True
TRX004333,2024-09-04,CLI1233,Transferencia,3666980.12,Transporte,Bogotá,Web,06:00,Pendiente,3666980.12,2024,9,2,Q3,Muy Grande,6,True
TRX002179,2024-02-15,CLI1600,Retiro,-1417813.09,Servicios,Medellín,Web,00:00,Exitosa,1417813.09,2024,2,3,Q1,Grande,0,True
TRX007174,2024-01-28,CLI2064,Pago De Servicio,-532260.84,Transporte,Medellín,Sucursal,13:33,Exitosa,532260.84,2024,1,6,Q1,Grande,13,False
TRX001394,2023-06-08,CLI1239,Pago De Servicio,-1077757.42,Salud,Medellín,Sucursal,05:52,Fallida,1077757.42,2023,6,3,Q2,Grande,5,False
TRX000813,2024-07-02,CLI1682,Pago De Servicio,-1561308.48,Alimentación,Cartagena,App Móvil,04:38,Exitosa,1561308.48,2024,7,1,Q3,Grande,4,True
TRX007598,2023-10-21,CLI1398,Retiro,-1374543.77,Salud,Medellín,App Móvil,01:24,Exitosa,1374543.77,2023,10,5,Q4,Grande,1,True
TRX002997,2023-10-29,CLI1213,Depósito,2243412.13,Transporte,Bogotá,Web,19:50,Exitosa,2243412.13,2023,10,6,Q4,Muy Grande,19,False
TRX005708,2024-07-04,CLI4090,Depósito,1047935.77,Salud,Bogotá,Cajero,07:56,Pendiente,1047935.77,2024,7,3,Q3,Grande,7,False
TRX006220,2023-12-18,CLI1024,Depósito,3460217.79,Servicios,Cartagena,Cajero,03:15,Exitosa,3460217.79,2023,12,0,Q4,Muy Grande,3,True
TRX005165,2024-07-11,CLI4847,Pago De Servicio,-1237772.29,Salud,Medellín,App Móvil,07:00,Exitosa,1237772.29,2024,7,3,Q3,Grande,7,False
TRX006770,2024-06-16,CLI4256,Pago De Servicio,-369827.48,Salud,Cali,App Móvil,15:05,Exitosa,369827.48,2024,6,6,Q2,Mediano,15,False
TRX007107,2023-05-25,CLI4404,Depósito,249848.87,Salud,Bogotá,Sucursal,03:27,Fallida,249848.87,2023,5,3,Q2,Mediano,3,False
TRX002023,2024-10-16,CLI1327,Transferencia,3813506.01,Salario,Bogotá,Sucursal,05:16,Fallida,3813506.01,2024,10,2,Q4,Muy Grande,5,True
TRX002081,2024-03-14,CLI2417,Deposito,3804187.61,Entretenimiento,Bogotá,Web,22:30,Exitosa,3804187.61,2024,3,3,Q1,Muy Grande,22,True
TRX002359,2024-03-25,CLI3317,Transferencia,4484235.43,Salud,Cartagena,Web,03:42,Exitosa,4484235.43,2024,3,0,Q1,Muy Grande,3,True
TRX001840,2024-11-03,CLI1753,Retiro,-2203157.64,Alimentacion,Cartagena,Cajero,18:44,Fallida,2203157.64,2024,11,6,Q4,Muy Grande,18,False
TRX006210,2024-05-08,CLI1290,Depósito,3364467.58,Salario,Barranquilla,App Móvil,14:46,Pendiente,3364467.58,2024,5,2,Q2,Muy Grande,14,True
TRX007919,2024-08-18,CLI1283,Retiro,-1614305.33,Salud,Cartagena,Sucursal,17:54,Exitosa,1614305.33,2024,8,6,Q3,Grande,17,False
TRX001766,2023-11-01,CLI3439,Depósito,56379.69,Alimentación,Medellín,App Móvil,14:38,Exitosa,56379.69,2023,11,2,Q4,Pequeño,14,False
TRX000922,2024-02-05,CLI1993,Transferencia,3248118.89,Educación,Cartagena,Sucursal,07:53,Exitosa,3248118.89,2024,2,0,Q1,Muy Grande,7,True
TRX000323,2024-06-07,CLI4751,Compra,-801780.2,Transporte,Medellín,Web,11:25,Exitosa,801780.2,2024,6,4,Q2,Grande,11,False
TRX003034,2024-01-18,CLI4010,Retiro,-669128.92,Entretenimiento,Bogotá,Sucursal,15:26,Fallida,669128.92,2024,1,3,Q1,Grande,15,False
TRX002479,2024-12-25,CLI2279,Transferencia,3613578.53,Salud,Medellín,Web,20:00,Pendiente,3613578.53,2024,12,2,Q4,Muy Grande,20,True
TRX007135,2024-05-17,CLI4593,Pago De Servicio,-76074.36,Transporte,Medellín,Web,00:22,Exitosa,76074.36,2024,5,4,Q2,Pequeño,0,False
TRX004252,2024-12-22,CLI1612,Retiro,-710988.24,Educación,Barranquilla,Cajero,16:34,Exitosa,710988.24,2024,12,6,Q4,Grande,16,False
TRX004230,2024-02-01,CLI1297,Pago De Servicio,-1880660.69,Servicios,Barranquilla,Web,20:37,Pendiente,1880660.69,2024,2,3,Q1,Grande,20,False
TRX002442,2024-12-03,CLI3305,Retiro,-1981073.49,Transporte,Medellín,App Móvil,03:13,Pendiente,1981073.49,2024,12,1,Q4,Grande,3,True
TRX002571,2024-09-12,CLI3312,Depósito,497756.5,Salario,Bogotá,Web,02:38,Pendiente,497756.5,2024,9,3,Q3,Mediano,2,False
TRX003405,2024-11-08,CLI3499,Depósito,386907.93,Alimentacion,Barranquilla,Web,22:55,Exitosa,386907.93,2024,11,4,Q4,Mediano,22,False
TRX000232,2024-01-31,CLI1197,Transferencia,3676293.25,Transporte,Barranquilla,Web,12:22,Fallida,3676293.25,2024,1,2,Q1,Muy Grande,12,True
TRX005072,2023-11-13,CLI4701,Retiro,-337820.9,Salud,Barranquilla,Cajero,05:29,Exitosa,337820.9,2023,11,0,Q4,Mediano,5,False
TRX000111,2023-03-29,CLI3737,Pago De Servicio,-4874539.73,Sin Categoría,Cartagena,Cajero,12:55,Exitosa,4874539.73,2023,3,2,Q1,Muy Grande,12,True
TRX002808,2024-12-30,CLI1211,Retiro,-168151.39,Sin Categoría,Medellín,Sucursal,16:16,Pendiente,168151.39,2024,12,0,Q4,Mediano,16,False
TRX004530,2023-11-29,CLI2099,Retiro,-2578101.34,Servicios,Barranquilla,Cajero,19:54,Exitosa,2578101.34,2023,11,2,Q4,Muy Grande,19,False
TRX001080,2024-04-04,CLI1441,Transferencia,789167.77,Alimentación,Cali,App Móvil,22:20,Fallida,789167.77,2024,4,3,Q2,Grande,22,False
TRX006673,2024-07-10,CLI1115,Pago De Servicio,-2071418.71,Servicios,Bogotá,App Móvil,21:51,Exitosa,2071418.71,2024,7,2,Q3,Muy Grande,21,False
TRX001116,2023-08-09,CLI1803,Deposito,276727.0,Salud,Cali,Web,07:34,Pendiente,276727.0,2023,8,2,Q3,Mediano,7,False
TRX005634,2023-05-18,CLI1988,Retiro,-3734586.56,Educación,Bogotá,App Móvil,02:53,Fallida,3734586.56,2023,5,3,Q2,Muy Grande,2,True
TRX006851,2023-07-13,CLI2564,Retiro,-517109.49,Educación,Medellín,App Móvil,05:11,Exitosa,517109.49,2023,7,3,Q3,Grande,5,False
TRX001468,2024-09-25,CLI4270,Depósito,3536356.81,Salud,Cali,App Móvil,13:05,Fallida,3536356.81,2024,9,2,Q3,Muy Grande,13,True
TRX007396,2023-11-21,CLI3039,Retiro,-4979058.11,Otros,Medellín,Sucursal,18:53,Pendiente,4979058.11,2023,11,1,Q4,Muy Grande,18,True
TRX007897,2024-04-27,CLI1318,Transferencia,4703771.9,Educacion,Barranquilla,Cajero,21:18,Pendiente,4703771.9,2024,4,5,Q2,Muy Grande,21,True
TRX001579,2023-06-14,CLI1550,Compra,-1674344.31,Sin Categoría,Bogotá,Web,0:59,Fallida,1674344.31,2023,6,2,Q2,Grande,0,True
TRX004861,2024-08-03,CLI1676,Depósito,995032.45,Alimentación,Bogotá,Web,10:04,Exitosa,995032.45,2024,8,5,Q3,Grande,10,False
TRX002440,2024-11-13,CLI3737,Pago De Servicio,-2336069.53,Otros,Barranquilla,Cajero,02:17,Fallida,2336069.53,2024,11,2,Q4,Muy Grande,2,True
TRX002376,2023-04-15,CLI3753,Pago De Servicio,-1819361.12,Educación,Cartagena,Web,00:21,Exitosa,1819361.12,2023,4,5,Q2,Grande,0,True
TRX001812,2024-06-12,CLI2498,Retiro,-2150251.62,Educacion,Cartagena,Web,03:05,Fallida,2150251.62,2024,6,2,Q2,Muy Grande,3,True
TRX001451,2023-07-24,CLI2881,Compra,-585876.07,Entretenimiento,Medellín,App Móvil,07:31,Exitosa,585876.07,2023,7,0,Q3,Grande,7,False
TRX005591,2024-06-28,CLI4116,Transferencia,4858801.22,Alimentación,Medellín,Web,20:20,Exitosa,4858801.22,2024,6,4,Q2,Muy Grande,20,True
TRX004382,2023-10-10,CLI1751,Retiro,-2856448.35,Salud,Cali,Cajero,13:39,Exitosa,2856448.35,2023,10,1,Q4,Muy Grande,13,False
TRX004281,2024-11-14,CLI2049,Pago De Servicio,-338323.76,Educacion,Barranquilla,App Móvil,20:19,Exitosa,338323.76,2024,11,3,Q4,Mediano,20,False
TRX003050,2024-05-31,CLI3744,Depósito,2140667.21,Educación,Barranquilla,App Móvil,01:20,Pendiente,2140667.21,2024,5,4,Q2,Muy Grande,1,True
TRX003915,2024-09-04,CLI3979,Depósito,2199660.54,Salario,Cali,Cajero,16:27,Pendiente,2199660.54,2024,9,2,Q3,Muy Grande,16,False
TRX006238,2024-11-22,CLI2954,Transferencia,3789261.78,Alimentacion,Barranquilla,Sucursal,13:01,Exitosa,3789261.78,2024,11,4,Q4,Muy Grande,13,True
TRX007112,2024-01-13,CLI1816,Retiro,-183471.52,Entretenimiento,Cartagena,Web,22:52,Pendiente,183471.52,2024,1,5,Q1,Mediano,22,False
TRX003140,2023-01-25,CLI1111,Compra,-241533.63,Otros,Bogotá,Web,02:35,Pendiente,241533.63,2023,1,2,Q1,Mediano,2,False
TRX005861,2023-02-27,CLI3283,Transferencia,2654663.45,Transporte,Bogotá,App Móvil,06:30,Exitosa,2654663.45,2023,2,0,Q1,Muy Grande,6,False
TRX007763,2024-03-30,CLI4638,Compra,-1649586.73,Alimentación,Bogotá,App Móvil,11:32,Exitosa,1649586.73,2024,3,5,Q1,Grande,11,False
TRX001489,2024-01-05,CLI1752,Transferencia,509572.71,Educación,Medellín,Sucursal,10:11,Exitosa,509572.71,2024,1,4,Q1,Grande,10,False
TRX005171,2024-06-24,CLI1216,Retiro,-940832.99,Salud,Barranquilla,Web,02:13,Pendiente,940832.99,2024,6,0,Q2,Grande,2,False
TRX002930,2024-06-23,CLI4279,Pago De Servicio,-1968013.18,Transporte,Cali,App Móvil,20:18,Exitosa,1968013.18,2024,6,6,Q2,Grande,20,False
TRX007816,2024-01-02,CLI3932,Transferencia,2112054.03,Educación,Cali,App Móvil,17:39,Fallida,2112054.03,2024,1,1,Q1,Muy Grande,17,False
TRX005094,2024-01-27,CLI4166,Transferencia,3571745.67,Entretenimiento,Bogotá,Sucursal,21:48,Exitosa,3571745.67,2024,1,5,Q1,Muy Grande,21,True
TRX003108,2023-09-05,CLI3904,Retiro,-4045387.65,Educacion,Medellín,Cajero,08:57,Exitosa,4045387.65,2023,9,1,Q3,Muy Grande,8,True
TRX003035,2023-08-20,CLI2835,Pago De Servicio,-2354065.99,Alimentación,Bogotá,Cajero,18:59,Exitosa,2354065.99,2023,8,6,Q3,Muy Grande,18,False
TRX002514,2024-02-24,CLI1506,Retiro,-1927008.12,Educacion,Cartagena,App Móvil,08:47,Exitosa,1927008.12,2024,2,5,Q1,Grande,8,False
TRX001515,2023-10-28,CLI3554,Transferencia,2362053.54,Alimentación,Bogotá,Cajero,20:13,Exitosa,2362053.54,2023,10,5,Q4,Muy Grande,20,False
TRX000266,2024-12-07,CLI2579,Transferencia,4009500.53,Salud,Bogotá,Cajero,04:44,Exitosa,4009500.53,2024,12,5,Q4,Muy Grande,4,True
TRX000001,2023-09-10,CLI1102,Pago De Servicio,-454189.37,Salud,Cartagena,Cajero,2:13,Pendiente,454189.37,2023,9,6,Q3,Mediano,2,False
TRX001452,2023-03-12,CLI4579,Pago De Servicio,-486895.39,Alimentación,Bogotá,Web,01:32,Exitosa,486895.39,2023,3,6,Q1,Mediano,1,False
TRX004634,2024-06-02,CLI1690,Retiro,-36656.01,Salud,Cartagena,Sucursal,11:06,Pendiente,36656.01,2024,6,6,Q2,Pequeño,11,False
TRX005730,2023-05-21,CLI3174,Retiro,-1273436.28,Educacion,Barranquilla,Web,13:06,Pendiente,1273436.28,2023,5,6,Q2,Grande,13,False
TRX003008,2023-02-28,CLI4101,Retiro,-2973781.44,Servicios,Cartagena,Web,03:49,Exitosa,2973781.44,2023,2,1,Q1,Muy Grande,3,True
TRX002926,2023-03-17,CLI4040,Retiro,-851231.14,Educación,Medellín,Sucursal,16:51,Exitosa,851231.14,2023,3,4,Q1,Grande,16,False
TRX003455,2023-01-16,CLI2424,Transferencia,3470421.17,Educacion,Cali,Web,14:10,Exitosa,3470421.17,2023,1,0,Q1,Muy Grande,14,True
TRX000839,2023-11-15,CLI1013,Compra,-1125513.18,Otros,Cartagena,Cajero,18:59,Exitosa,1125513.18,2023,11,2,Q4,Grande,18,False
TRX000015,2023-02-25,CLI2912,Retiro,-130619.22,Educacion,Medellín,Sucursal,06:12,Exitosa,130619.22,2023,2,5,Q1,Mediano,6,False
TRX007844,2023-07-31,CLI4946,Depósito,1385030.98,Transporte,Medellín,Sucursal,06:16,Fallida,1385030.98,2023,7,0,Q3,Grande,6,False
TRX005323,2023-05-17,CLI2305,Retiro,-1466502.1,Salud,Bogotá,Cajero,22:23,Fallida,1466502.1,2023,5,2,Q2,Grande,22,False
TRX007161,2023-12-02,CLI3071,Pago De Servicio,-1709101.55,Entretenimiento,Bogotá,App Móvil,06:09,Pendiente,1709101.55,2023,12,5,Q4,Grande,6,False
TRX005163,2023-03-16,CLI4214,Pago De Servicio,-1527184.62,Transporte,Medellín,Web,15:58,Fallida,1527184.62,2023,3,3,Q1,Grande,15,False
TRX000009,2023-04-28,CLI1369,Pago De Servicio,-3766845.11,Educacion,Cali,Cajero,09:27,Exitosa,3766845.11,2023,4,4,Q2,Muy Grande,9,True
TRX006132,2024-06-03,CLI4446,Depósito,2720763.02,Servicios,Barranquilla,Sucursal,10:21,Fallida,2720763.02,2024,6,0,Q2,Muy Grande,10,False
TRX005556,2023-11-21,CLI1729,Transferencia,172321.5,Transporte,Barranquilla,Web,05:04,Exitosa,172321.5,2023,11,1,Q4,Mediano,5,False
TRX006392,2023-06-06,CLI4109,Deposito,3934310.72,Alimentacion,Cali,Web,04:45,Pendiente,3934310.72,2023,6,1,Q2,Muy Grande,4,True
TRX001040,2023-05-21,CLI3351,Transferencia,1718522.52,Transporte,Barranquilla,App Móvil,17:33,Exitosa,1718522.52,2023,5,6,Q2,Grande,17,False
TRX003205,2024-12-02,CLI3884,Retiro,-1032648.06,Alimentacion,Cartagena,Cajero,09:06,Exitosa,1032648.06,2024,12,0,Q4,Grande,9,False
TRX006144,2024-09-01,CLI3310,Pago De Servicio,-1373048.51,Otros,Bogotá,Web,18:38,Pendiente,1373048.51,2024,9,6,Q3,Grande,18,False
TRX004938,2023-01-30,CLI2780,Pago De Servicio,-227874.1,Alimentación,Medellín,App Móvil,08:08,Exitosa,227874.1,2023,1,0,Q1,Mediano,8,False
TRX006603,2024-03-21,CLI2358,Depósito,1238675.59,Alimentación,Medellín,App Móvil,13:11,Exitosa,1238675.59,2024,3,3,Q1,Grande,13,False
TRX003922,2024-12-03,CLI1298,Pago De Servicio,-283994.14,Alimentación,Cartagena,Cajero,12:42,Fallida,283994.14,2024,12,1,Q4,Mediano,12,False
TRX003817,2023-05-03,CLI3862,Pago De Servicio,-1256685.39,Alimentación,Barranquilla,Web,07:34,Exitosa,1256685.39,2023,5,2,Q2,Grande,7,False
TRX000340,2023-03-24,CLI2352,Transferencia,327389.8,Educacion,Barranquilla,Cajero,17:30,Exitosa,327389.8,2023,3,4,Q1,Mediano,17,False
TRX000122,2024-06-22,CLI2960,Retiro,-3857364.52,Alimentación,Medellín,Sucursal,14:43,Exitosa,3857364.52,2024,6,5,Q2,Muy Grande,14,True
TRX002304,2023-03-25,CLI4037,Retiro,-451265.74,Transporte,Medellín,App Móvil,01:48,Fallida,451265.74,2023,3,5,Q1,Mediano,1,False
TRX006047,2024-01-11,CLI1830,Retiro,-1246920.89,Otros,Medellín,Cajero,21:40,Pendiente,1246920.89,2024,1,3,Q1,Grande,21,False
TRX001091,2024-11-04,CLI1692,Compra,-1346903.63,Educación,Bogotá,Sucursal,11:06,Pendiente,1346903.63,2024,11,0,Q4,Grande,11,False
TRX003996,2023-11-25,CLI4431,Transferencia,2966659.83,Otros,Medellín,Web,11:50,Exitosa,2966659.83,2023,11,5,Q4,Muy Grande,11,False
TRX001373,2024-10-24,CLI3320,Transferencia,2059618.03,Alimentación,Cartagena,Web,06:04,Fallida,2059618.03,2024,10,3,Q4,Muy Grande,6,False
TRX006131,2024-08-29,CLI3635,Pago De Servicio,-1352784.7,Transporte,Cartagena,Web,05:36,Exitosa,1352784.7,2024,8,3,Q3,Grande,5,False
TRX001318,2023-08-08,CLI1128,Retiro,-275755.3,Alimentación,Cali,Cajero,02:34,Exitosa,275755.3,2023,8,1,Q3,Mediano,2,False
TRX000623,2024-11-29,CLI2518,Deposito,4997253.42,Entretenimiento,Cali,Web,11:55,Exitosa,4997253.42,2024,11,4,Q4,Muy Grande,11,True
TRX001420,2024-09-21,CLI2929,Transferencia,809450.02,Educacion,Barranquilla,App Móvil,18:44,Pendiente,809450.02,2024,9,5,Q3,Grande,18,False
TRX001542,2023-07-10,CLI2846,Pago De Servicio,-2605162.36,Servicios,Medellín,Web,13:27,Exitosa,2605162.36,2023,7,0,Q3,Muy Grande,13,False
TRX007324,2023-01-19,CLI4275,Transferencia,475351.14,Educación,Medellín,Cajero,06:47,Fallida,475351.14,2023,1,3,Q1,Mediano,6,False
TRX007077,2023-12-15,CLI4132,Pago De Servicio,-3145650.92,Salud,Cali,Cajero,23:08,Exitosa,3145650.92,2023,12,4,Q4,Muy Grande,23,True
TRX006075,2023-10-24,CLI1521,Depósito,1435633.9,Alimentacion,Cali,Sucursal,22:33,Pendiente,1435633.9,2023,10,1,Q4,Grande,22,False
TRX004232,2023-10-24,CLI1045,Pago De Servicio,-507794.59,Alimentación,Cali,Sucursal,22:24,Exitosa,507794.59,2023,10,1,Q4,Grande,22,False
TRX002200,2023-10-29,CLI2851,Retiro,-478844.3,Alimentación,Bogotá,Sucursal,13:56,Pendiente,478844.3,2023,10,6,Q4,Mediano,13,False
TRX007911,2023-10-30,CLI4396,Transferencia,3902413.2,Salud,Barranquilla,Cajero,09:11,Pendiente,3902413.2,2023,10,0,Q4,Muy Grande,9,True
TRX001411,2024-01-13,CLI3679,Transferencia,797001.41,Servicios,Medellín,Cajero,10:59,Fallida,797001.41,2024,1,5,Q1,Grande,10,False
TRX006683,2024-01-12,CLI1991,Transferencia,2997799.51,Entretenimiento,Cartagena,App Móvil,23:21,Exitosa,2997799.51,2024,1,4,Q1,Muy Grande,23,False
TRX003947,2023-09-29,CLI1851,Retiro,-624786.88,Servicios,Cali,Web,08:49,Exitosa,624786.88,2023,9,4,Q3,Grande,8,False
TRX000890,2024-10-31,CLI2940,Retiro,-3909786.82,Servicios,Bogotá,App Móvil,15:59,Exitosa,3909786.82,2024,10,3,Q4,Muy Grande,15,True
TRX005763,2024-08-03,CLI2807,Retiro,-1623915.12,Alimentacion,Medellín,Cajero,09:46,Pendiente,1623915.12,2024,8,5,Q3,Grande,9,False
TRX007235,2024-02-14,CLI3741,Pago De Servicio,-1277535.29,Alimentación,Cali,Sucursal,23:47,Exitosa,1277535.29,2024,2,2,Q1,Grande,23,False
TRX005733,2023-08-02,CLI2298,Deposito,4089250.53,Alimentación,Cali,Sucursal,01:06,Exitosa,4089250.53,2023,8,2,Q3,Muy Grande,1,True
TRX004680,2024-05-25,CLI4003,Retiro,-527599.33,Alimentacion,Barranquilla,App Móvil,21:45,Fallida,527599.33,2024,5,5,Q2,Grande,21,False
TRX001948,2023-12-05,CLI2536,Deposito,4047872.79,Alimentación,Barranquilla,Web,11:48,Exitosa,4047872.79,2023,12,1,Q4,Muy Grande,11,True
TRX006746,2024-03-28,CLI4835,Pago De Servicio,-1934815.04,Alimentacion,Cartagena,Web,03:56,Pendiente,1934815.04,2024,3,3,Q1,Grande,3,True
TRX000197,2023-05-08,CLI1066,Transferencia,2234365.45,Salario,Barranquilla,Sucursal,22:58,Exitosa,2234365.45,2023,5,0,Q2,Muy Grande,22,False
TRX004632,2023-12-10,CLI3348,Pago De Servicio,-4456352.88,Servicios,Bogotá,Web,19:52,Exitosa,4456352.88,2023,12,6,Q4,Muy Grande,19,True
TRX003781,2023-03-10,CLI4248,Retiro,-3073605.51,Salario,Bogotá,Sucursal,22:24,Exitosa,3073605.51,2023,3,4,Q1,Muy Grande,22,True
TRX000416,2024-06-29,CLI4884,Pago De Servicio,-765803.58,Otros,Cali,Sucursal,16:55,Fallida,765803.58,2024,6,5,Q2,Grande,16,False
TRX004372,2023-11-12,CLI2321,Retiro,-459311.04,Otros,Cali,App Móvil,17:43,Exitosa,459311.04,2023,11,6,Q4,Mediano,17,False
TRX007341,2024-02-23,CLI4419,Transferencia,1795106.32,Salud,Cartagena,App Móvil,13:19,Fallida,1795106.32,2024,2,4,Q1,Grande,13,False
TRX004751,2024-03-26,CLI3593,Pago De Servicio,-74019.7,Salud,Bogotá,Sucursal,01:07,Exitosa,74019.7,2024,3,1,Q1,Pequeño,1,False
TRX000433,2024-05-02,CLI4164,Transferencia,1070493.08,Salud,Cali,Web,13:15,Exitosa,1070493.08,2024,5,3,Q2,Grande,13,False
TRX002928,2023-11-19,CLI3377,Depósito,2179233.26,Educacion,Cali,App Móvil,03:06,Exitosa,2179233.26,2023,11,6,Q4,Muy Grande,3,True
TRX005096,2023-05-17,CLI3835,Retiro,-1836039.58,Alimentación,Medellín,Cajero,9:41,Pendiente,1836039.58,2023,5,2,Q2,Grande,9,False
TRX005056,2023-10-16,CLI3015,Transferencia,712163.82,Entretenimiento,Cali,Cajero,18:53,Exitosa,712163.82,2023,10,0,Q4,Grande,18,False
TRX004940,2024-04-26,CLI1038,Compra,-556905.55,Servicios,Cartagena,Web,05:38,Pendiente,556905.55,2024,4,4,Q2,Grande,5,False
TRX005679,2024-07-10,CLI4431,Retiro,-757629.3,Alimentacion,Medellín,Cajero,00:48,Fallida,757629.3,2024,7,2,Q3,Grande,0,False
TRX002826,2024-09-10,CLI2688,Transferencia,4170998.81,Servicios,Barranquilla,Sucursal,23:05,Exitosa,4170998.81,2024,9,1,Q3,Muy Grande,23,True
TRX002228,2023-09-05,CLI3798,Transferencia,3631302.42,Alimentación,Bogotá,App Móvil,09:00,Exitosa,3631302.42,2023,9,1,Q3,Muy Grande,9,True
TRX001906,2024-12-24,CLI1927,Compra,-1949495.73,Transporte,Cali,Sucursal,20:10,Exitosa,1949495.73,2024,12,1,Q4,Grande,20,False
TRX007929,2023-12-03,CLI4229,Transferencia,2855609.03,Educacion,Barranquilla,App Móvil,12:38,Exitosa,2855609.03,2023,12,6,Q4,Muy Grande,12,False
TRX001109,2023-10-09,CLI3786,Transferencia,3332442.69,Salud,Bogotá,Sucursal,12:22,Exitosa,3332442.69,2023,10,0,Q4,Muy Grande,12,True
TRX005734,2024-02-14,CLI1952,Pago De Servicio,-1792951.14,Educacion,Medellín,App Móvil,22:16,Exitosa,1792951.14,2024,2,2,Q1,Grande,22,False
TRX007966,2023-07-23,CLI1338,Transferencia,3026865.99,Salario,Barranquilla,Web,19:38,Pendiente,3026865.99,2023,7,6,Q3,Muy Grande,19,True
TRX006605,2023-04-01,CLI1435,Compra,-643748.37,Educacion,Bogotá,Sucursal,18:21,Fallida,643748.37,2023,4,5,Q2,Grande,18,False
TRX006358,2023-03-31,CLI4291,Depósito,3099154.59,Servicios,Bogotá,App Móvil,12:20,Exitosa,3099154.59,2023,3,4,Q1,Muy Grande,12,True
TRX005404,2023-09-07,CLI2245,Pago De Servicio,-1465353.01,Transporte,Cali,App Móvil,5:30,Exitosa,1465353.01,2023,9,3,Q3,Grande,5,False
TRX001878,2023-06-02,CLI1654,Depósito,537773.31,Alimentacion,Cartagena,Sucursal,11:50,Exitosa,537773.31,2023,6,4,Q2,Grande,11,False
TRX001196,2024-10-20,CLI3855,Retiro,-574122.82,Alimentación,Medellín,App Móvil,05:29,Exitosa,574122.82,2024,10,6,Q4,Grande,5,False
TRX002674,2024-09-05,CLI2999,Deposito,3834267.96,Alimentación,Cali,Web,14:02,Exitosa,3834267.96,2024,9,3,Q3,Muy Grande,14,True
TRX002517,2024-10-05,CLI4017,Deposito,4385680.98,Transporte,Cartagena,Cajero,10:01,Exitosa,4385680.98,2024,10,5,Q4,Muy Grande,10,True
TRX000605,2024-12-14,CLI3584,Retiro,-3405607.59,Sin Categoría,Bogotá,App Móvil,05:40,Fallida,3405607.59,2024,12,5,Q4,Muy Grande,5,True
TRX002016,2024-06-10,CLI2131,Depósito,750744.54,Alimentación,Bogotá,Sucursal,11:34,Exitosa,750744.54,2024,6,0,Q2,Grande,11,False
